id,address,city,country,latitude,longitude,menuPageURL,menus.amount,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,reviews,ratings
AVwcq7MN_7pvs4fzxsgN,2500 Moreland Rd,Willow Grove,US,40.140363,-75.123215,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,12.99,"Grilled chicken, creamy spinach, Applewood bacon, green onions, Mozzarella, Provolone","Chicken, Spinach Bacon Pizza",Bravo Cucina Italiana - Willow Grove,19090,0,30,101,4
AVwcq7MN_7pvs4fzxsgN,2500 Moreland Rd,Willow Grove,US,40.140363,-75.123215,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,11.49,"Grilled chicken, creamy spinach, Applewood bacon, green onions, Mozzarella, Provolone",Margherita Pizza,Bravo Cucina Italiana - Willow Grove,19090,0,30,101,4
AVwcq7MN_7pvs4fzxsgN,2500 Moreland Rd,Willow Grove,US,40.140363,-75.123215,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,12.29,"Roasted banana peppers, Mozzarella, Provolone, oregano",Pepperoni Classica Pizza,Bravo Cucina Italiana - Willow Grove,19090,0,30,101,4
AVwcq7MN_7pvs4fzxsgN,2500 Moreland Rd,Willow Grove,US,40.140363,-75.123215,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,10.99,"Roasted banana peppers, Mozzarella, Provolone, oregano",Prosciutto Fennel Pizza,Bravo Cucina Italiana - Willow Grove,19090,0,30,101,4
AVwcq7MN_7pvs4fzxsgN,2500 Moreland Rd,Willow Grove,US,40.140363,-75.123215,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,12.99,"Sweet Italian sausage, pepperoni, meatballs, mushrooms, banana peppers, Mozzarella, Provolone",Sicilian Pizza,Bravo Cucina Italiana - Willow Grove,19090,0,30,101,4
AVwcq8Y2_7pvs4fzxssF,428 Springfield Ave,Berkeley Heights,US,40.684811,-74.438187,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,10,"Basil, garlic, tomato and fresh mozzarella",Grilled Flatbread Pizza,Delicious Heights Berkley Heights,7922,0,30,101,4
AVwcqCgiIN2L1WUfnb4c,222 E Main St,Mount Kisco,US,41.20270479,-73.72645245,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,8.75,"Basil, garlic, tomato and fresh mozzarella",Pizza Burger,Mango Cafe,10549,25,40,101,4
AVwcqGiZkufWRAb5xmpW,7625 N Union Blvd,Colorado Springs,US,38.94356982,-104.7741287,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,13.95,"Basil, garlic, tomato and fresh mozzarella",Good Company Fiesta Pizza,Good Company Bar,80920,25,40,101,4
AVwcqGiZkufWRAb5xmpW,7625 N Union Blvd,Colorado Springs,US,38.94356982,-104.7741287,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,13.95,"Basil, garlic, tomato and fresh mozzarella",Good Company Fiesta Pizza,Good Company Bar,80920,25,40,101,4
AVwcqGiZkufWRAb5xmpW,7625 N Union Blvd,Colorado Springs,US,38.94356982,-104.7741287,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,13.95,"Basil, garlic, tomato and fresh mozzarella",Kickin Chicken Pizza,Good Company Bar,80920,25,40,101,4
AVwcqGiZkufWRAb5xmpW,7625 N Union Blvd,Colorado Springs,US,38.94356982,-104.7741287,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,13.95,"Basil, garlic, tomato and fresh mozzarella",Kickin Chicken Pizza,Good Company Bar,80920,25,40,101,4
AVwcqGiZkufWRAb5xmpW,7625 N Union Blvd,Colorado Springs,US,38.94356982,-104.7741287,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,13.95,"Loaded with pepperoni, ham, chicken, bacon, beef, italian sausage and mozzarella",Meat Lovers Pizza,Good Company Bar,80920,25,40,101,4
AVwcqGiZkufWRAb5xmpW,7625 N Union Blvd,Colorado Springs,US,38.94356982,-104.7741287,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,13.95,"Loaded with pepperoni, ham, chicken, bacon, beef, italian sausage and mozzarella",Meat Lovers Pizza,Good Company Bar,80920,25,40,101,4
AVwcqGiZkufWRAb5xmpW,7625 N Union Blvd,Colorado Springs,US,38.94356982,-104.7741287,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,13.95,"Ranch dressing, grilled chicken, tomatoes, green onions and cheese",Wild Ranch Pizza,Good Company Bar,80920,25,40,101,4
AVwcqGiZkufWRAb5xmpW,7625 N Union Blvd,Colorado Springs,US,38.94356982,-104.7741287,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,13.95,"Ranch dressing, grilled chicken, tomatoes, green onions and cheese",Wild Ranch Pizza,Good Company Bar,80920,25,40,101,4
AVwcqhE_IN2L1WUfnhQy,4144 Erie St,Willoughby,US,41.63995811,-81.40695065,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,7,"Pick a sauce, red sauce, hand crushed tomato, basil pesto or white garlic",Make Your Own Pizza,The Wild Goose,44094,25,40,101,4
AVwcqHFBByjofQCxgvpA,3701 N E 163rd St,North Miami Beach,US,25.926231,-80.16354,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMLfigw2qpyK82267UwiAr0eDA-LlQ0tqRdj7cXb3qPEGPhHgMB65VbEuM6v-DB1kLlKxlAAlonKgJpVb9Muh8kBO8JTJibwqE0zHnNm4aGTd9IzOyqCcKLaopzMA6g2JSWENMAZj6BF4xRrmXNc9Zb9PqMmWWHa-X87e30quIC6XSWjn_hKSYjFD9GBjjnKwBo0oK1sNJTL51pN0YdMtdq4CUfg85hjrhcaIETnkbVtBx1uNmoDfg_m9INZz0HkUDam0tC58AdoR3QWNzLTnx8G9W-utrd9vL3zPuRZjShZCNlEYDD4ecdY1vJ6077Gk6yTnJ3U26mgxbPeiFR0kE3bdOH3bL7keuFVpLxiHzWPHPIqc0DWDQa74hZ_ZO7OspZhGJdWSR45ap2-k_6-CRMRhYVaxHxf339q0Sg8Ji7Rw&placement=listing_profile&cs_user=unknown&cs_session=2e1359d8056009f51dc3f1a0b40f11fe005666d2,15,"buffalo mozzarella, pomodoro, garden basil",Margherita Pizza,The Tuck Room-north Miami,33160,0,30,101,4
