id,address,city,country,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax
AVwceym4IN2L1WUflaOn,8385 W 21st St N,Wichita,US,37.72265196,-97.43952,,1.99,1.99,"Ground beef, melted cheddar cheese and your choice of sauce on a fried corn shell topped with green olives.",Taco Pizza,Taco Pronto,67205,,
AVwcf_LY_7pvs4fzvvkV,173 Ludlow St,New York,US,40.72185,-73.987714,,,,,Vegetarian Pizza,Tre Restaurant & Wine Bar,10002,25,40
AVwcf5Ml_7pvs4fzvuki,1640 Camino Del Rio N,San Diego,US,32.76840354,-117.1470022,,,,Start out with the classic flatbread pizza (your choice of sauce and mozzarella cheese),Byop (build Your Own Pizza),Tilted Kilt Mission Valley,92108,25,40
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,,Arugula Pizza (seasonal),Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,"Butternut squash, roasted brussels sprouts and bacon.",Autumn Pizza (seasonal),Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,"Mortadella, genoa salami, soppressata and provolone cheese.",Bronx Bomber Pizza,Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,"Butternut squash, ricotta cheese and sage.",Bruha Pizza,Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,"Sausage, rabe and ricotta cheese.",Carne Pizza,Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,"Crispy prosciutto chips, ricotta cheese, rosemary and artichokes.",Fennel Pizza (seasonal),Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,"Ricotta, mozzarella and pecorino cheeses.",Formaggi Pizza,Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,"Wild mushrooms, grilled portobellos and smoked mozzarella cheese.",Funghi Pizza,Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,"Mozzarella cheese, marinara and basil.",Margherita Pizza,Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,8,8,,Nutella Pizza,Gran Morsi,10007,31,50
AVwcfB-T_7pvs4fzvkL9,22 Warren St,New York,US,40.71432,-74.00777,,14,14,"Artichokes, fresh tomatoes and parmesan cheese.",Pesto Pizza (seasonal),Gran Morsi,10007,31,50
AVwcfcuzByjofQCxe09x,5 York St,Kennebunk,US,43.38404,-70.54453,http://www.yellowpages.com/kennebunk-me/mip/kennebunk-house-of-pizza-17513583/menu?lid=17513583,18.6,18.6,Large,Chicken Supreme Pizza,Kennebunk House Of Pizza,4043,,
AVwcfcuzByjofQCxe09x,5 York St,Kennebunk,US,43.38404,-70.54453,http://www.yellowpages.com/kennebunk-me/mip/kennebunk-house-of-pizza-17513583/menu?lid=17513583,17.95,17.95,,Loaded Steak Pizza,Kennebunk House Of Pizza,4043,,
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Arthichoke Heart Chicken Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Bbq Chicken Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Combination Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,,,,Create Your Own Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Fire Den Supreme Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Garlic Chicken Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Greek Chicken Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Hawaiian Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Italian Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Pesto Chicken Pizza,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Pesto Sauce Pizza (vegetarian),The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,8.99,8.99,,Pizza Special,The Fire Den,94501,0,25
AVwcfDVeIN2L1WUfldUn,1231 Park St,Alameda,US,37.76190689,-122.2450572,,23.99,9.99,,Vegetarian Pizza,The Fire Den,94501,0,25
AVwcfGQxkufWRAb5vqD_,1760 44th St S W,Wyoming,US,42.88401467,-85.70610523,,,,,Pizza Sub,Russo's Pizza,49519,,
AVwcfGQxkufWRAb5vqD_,1760 44th St S W,Wyoming,US,42.88401467,-85.70610523,,12.25,12.25,,Taco Pizza,Russo's Pizza,49519,,
AVwcfHDFIN2L1WUfleAR,153 11 Union Tpke,Flushing,US,40.719749,-73.80995,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QUxzjoIhsRjoQ8f8YQn9HcgReZ_nkke5vJR1z9moRdyTohylAIsQsruXmEz9ksn-mS5rTUin99Y3ac9RrXe75vFN63JTD06rRvLZGiokDs1FDK3P_bah0mOEtO0SkVopudZgBUQu8ev2wZdolc2IZ_xkDU3DcjIx7vxC_jfttAxZlOallGLurHulOOt1PS528y08VvW_6zxkwNVdF2bWwBfjTWBmAYUjAL_uTRm3LhQ6CB60fkjn-qhkK4VcCC7--EsFVQgWeMMB1Ys6fBaQBzeEZYF8G1aWcoMYnmWIAyExNL-zwuBU4v9Zuye3IV3iRhGdurNa69RlkPigf2BN_OT2h_v5U119eNvSTayUISARmL-o2ihdVpdhZPupZ_pWlpWOT2Je6kvx3DBfyJwMbSGmXIkER8AX49Myx945V_Q2ZmwZuvp7BQI&placement=listing_profile&cs_user=unknown&cs_session=1e8d1934de80dae72e2e9f2cd828480ec5caf3e1,12.95,12.95,,Spicy Tuna Pizza or Spicy Salmon Pizza,Kyoto Sushi,11367,25,40
AVwcflMGkufWRAb5vv-Z,653 W 26th St,Erie,US,42.10643,-80.08851,,5.99,5.99,,Pizza,Booies Pizza,16508,,
AVwcflRokufWRAb5vv_p,801 2nd Ave,New York,US,40.7504272,-73.9722061,,17,17,,Cheese Pizza,Patsy's Pizzeria,10017,25,40
AVwcfo5MByjofQCxe3CV,315 S College Mall Rd,Bloomington,US,39.16349566,-86.497757,,4,4,Cheese or Pepperoni,Pizza Slice,Fazoli's,47401,0,25
AVwcfo5MByjofQCxe3CV,315 S College Mall Rd,Bloomington,US,39.16349566,-86.497757,,11,11,Cheese or Pepperoni,Whole Pizza,Fazoli's,47401,0,25
AVwcfOhW_7pvs4fzvmjz,6226 W Ogden,Berwyn,US,41.831861,-87.779364,,,,,Famous Paisans Pizza Sauce Quart,Paisans Pizza - Berwyn,60402,0,30
AVwcfOhW_7pvs4fzvmjz,6226 W Ogden,Berwyn,US,41.831861,-87.779364,,,,"(two toppings each), 60 Wings and Four 2 liters of Soda.",Four 18 Pizzas,Paisans Pizza - Berwyn,60402,0,30
AVwcfOhW_7pvs4fzvmjz,6226 W Ogden,Berwyn,US,41.831861,-87.779364,,,,,Gluten Free Pizza,Paisans Pizza - Berwyn,60402,0,30
AVwcfP0oIN2L1WUflfgm,623 Highland Ave,Connellsville,US,40.02406613,-79.59280639,,6.99,6.99,"Our pizza dough stuffed with pepperoni, cheese and seasonings deep fried to a golden brown.",Pizza Fries,The Italian Oven,15425,25,40
AVwcfqiqByjofQCxe3QD,13005 N E 70th Pl,Kirkland,US,47.6669986,-122.166405,,,,With tomato sauce or fresh garlic and olive oil and add the toppings you select for your own pizza combination.,The Original Cheese Pizza,Pagliacci Pizza,98033,,
AVwcfr_xByjofQCxe3gc,30 Mamaroneck Ave,White Plains,US,41.031888,-73.766497,,,,,Chicago Deep Dish Pizza,The Melting Pot - White Plains,10601,31,50
AVwcfr_xByjofQCxe3gc,30 Mamaroneck Ave,White Plains,US,41.031888,-73.766497,,,,,Pizza Topping Dippers,The Melting Pot - White Plains,10601,31,50
AVwcfRuCkufWRAb5vsLR,1300 Raritan Rd,Clark,US,40.633867,-74.309443,,13,13,"shredded mozzarella, corned beef, russian dressing",The Reuben Pizza,Oh' Brian's on the Green,7066,0,30
AVwcfRuCkufWRAb5vsLR,1300 Raritan Rd,Clark,US,40.633867,-74.309443,,13,13,,White Pizza,Oh' Brian's on the Green,7066,0,30
AVwcfXwuByjofQCxe0AL,12326 W 143rd St,Homer Glen,US,41.62928,-87.91965,,,,,Four Pig Pizza,Baldinelli Pizza,60491,,
AVwcfXwuByjofQCxe0AL,12326 W 143rd St,Homer Glen,US,41.62928,-87.91965,,3.75,3.75,,Pizza Bread,Baldinelli Pizza,60491,,
AVwcfZS9IN2L1WUflhUW,502 M St,Fresno,US,36.731148,-119.781654,,,,,Classic Pepperoni Lahvosh Pizza,Valley Lahvosh Baking,93721,,
AVwcg5E1IN2L1WUflxD9,1001 S Main St,Baltimore,US,39.836708,-82.60525,,,,"Crisp bacon, provolone, tomato sauce, tomato, lettuce, miracle whip",Blt Pizza,Cristy's Pizza,43105,,
AVwcg5E1IN2L1WUflxD9,1001 S Main St,Baltimore,US,39.836708,-82.60525,,,,,Create Your Own Pizza,Cristy's Pizza,43105,,
AVwcg5E1IN2L1WUflxD9,1001 S Main St,Baltimore,US,39.836708,-82.60525,,,,,Margherita Pizza,Cristy's Pizza,43105,,
AVwcg5E1IN2L1WUflxD9,1001 S Main St,Baltimore,US,39.836708,-82.60525,,15.3,5.1,,Margherita Pizza (on Honey Wheat Dough),Cristy's Pizza,43105,,
AVwcg5E1IN2L1WUflxD9,1001 S Main St,Baltimore,US,39.836708,-82.60525,,,,,New York Style Pizza,Cristy's Pizza,43105,,
AVwcg5E1IN2L1WUflxD9,1001 S Main St,Baltimore,US,39.836708,-82.60525,,,,,Philly Cheese Steak Pizza,Cristy's Pizza,43105,,
AVwcg5E1IN2L1WUflxD9,1001 S Main St,Baltimore,US,39.836708,-82.60525,,5.95,5.95,,Pizza,Cristy's Pizza,43105,,
AVwcg5E1IN2L1WUflxD9,1001 S Main St,Baltimore,US,39.836708,-82.60525,,5.95,5.95,,Rolled Pizza Bites 10,Cristy's Pizza,43105,,
AVwcg5E1IN2L1WUflxD9,1001 S Main St,Baltimore,US,39.836708,-82.60525,,16.2,5.25,,Veggie Pizza (on Honey Wheat Dough),Cristy's Pizza,43105,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,18.5,18.5,"Grilled chicken, roman lettuce, groutons, caeser salad dressin",Caeser Sald Pizza,Steinway Pizza,11103,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,20,20,,Caprese Pizza,Steinway Pizza,11103,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,17,17,"Fresh mozzarella, garlic tomato, and basil",Grandma Pizza (round or Square),Steinway Pizza,11103,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,19,19,"Ham, cheese and Pineapple",Hawaiian Pizza,Steinway Pizza,11103,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,16,16,"Fresh zucchini, onions , tomatoes, mushrooms",Pizza Primavera,Steinway Pizza,11103,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,16,16,,Pizza Upside Down,Steinway Pizza,11103,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,16,16,Vodka sauce,Pizza Vodka Sauce,Steinway Pizza,11103,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,18,18,,Pizza White,Steinway Pizza,11103,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,19,19,,Regular Chicken Pizza,Steinway Pizza,11103,,
AVwcg6nxByjofQCxfET_,3151 Steinway St,Astoria,US,40.7600589,-73.91814829,,20,20,,Taco Pizza,Steinway Pizza,11103,,
AVwcgAZVkufWRAb5v0t7,Midway Airport,Chicago,US,41.7876304,-87.7417593,,5.55,5.55,"Pepperoni, marinara sauce, provolone cheese, mushrooms and italian seasoning",Pizza Sandwich,Potbelly Sandwich Shop,60638,0,25
AVwcgdj2ByjofQCxe_c6,701 Gordon Dr,Sioux City,US,42.49020074,-96.40174627,,,,With fresh fruit,Pizza,Charlies American Grill & Spirits,51101,25,40
AVwcgFoMByjofQCxe7eX,12514 120th Ave N E,Kirkland,US,47.7141111,-122.181,,10,10,,Moped Pizza,Cafe Veloce,98034,0,30
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,7,7,,Bacon Cheddar Burger Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,3,3,,Create Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,7,7,,Howie Maui Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,7,7,,Howie Special Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,12,12,Loaded with Extra Pepperoni and Extra Mozzarella Cheese.,Large Pepperoni Plus Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,15,15,,Large The Works Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,8,8,,Meat Eaters Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,5,5,,Medium Cheese Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,8,8,,Philly Cheesesteak Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,0.59,0.59,,Pizza Dipping Sauce Cup,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,3,3,,Pizza Sub,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,4,4,,Pizza Sub Deluxe,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,8,8,,The Works Pizza,Hungry Howie's Pizza,85225,,
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,Chandler,US,33.32076,-111.80924,,7,7,"Mushroom, Slivered Onion, Green Pepper, Black Olive, Sliced Tomato and Mozzarella Cheese.",Veggie Pizza,Hungry Howie's Pizza,85225,,
AVwcgJEP_7pvs4fzvw9_,3747 Church Rd,Mount Laurel,US,39.92969,-74.97526,,4.99,4.99,,Pizza Fries,Tony Soprano's Pizza,8054,,
AVwcgj-hkufWRAb5v63h,267 Swanton Rd,Saint Albans,US,44.838036,-73.081566,http://www.yellowpages.com/saint-albans-vt/mip/pie-in-the-sky-458960241/menu?lid=458960241,6.95,6.95,"Garlic (no charge) , carrots, bacon, mushrooms, onions, sauteed onions, green peppers, fresh tomatoes, broccoli, black olives, pepperocini, hot pepper rings, pineapple, pepperoni, sausage, ham, meatball, vermont cheddar, ricotta blend, extra cheese, anchovies.",Cheese Pizza,Pie In The Sky,5478,,
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,12.95,12.95,"Mozzarella, fontina, red onion and cilantro",B.b.q. Chicken Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,,,,Build Your Own Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,10.95,10.95,,Cheese Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,,,,French Bread Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,,,,Gluten Free Veg Out Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,12.95,12.95,"Canadian bacon, ham, fresh pineapple, red onion, tomato sauce and mozzarella",Hawaiian Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,11.95,11.95,,Pepperoni Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,12.95,12.95,"Roasted eggplant, red and yellow peppers, grilled onion, artichokes, kalamata olives, tomato and mozzarella. goat cheese on request",Roasted Vegetable Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,12.95,12.95,"Italian sausage, prosciutto, pepperoni, spicy salami, caramelized onions and tomato",Spicy Meat Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,,,,Thai Dye Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgJpG_7pvs4fzvxFA,1201 16th St,Denver,US,39.748593,-104.996471,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10,12.95,12.95,"Pepperoni, sausage, peppers, onions, mushrooms, mozzarella and tomato. kalamata olives on request",The Everything Pizza,Mellow Mushroom Pizza Bakers,80202,25,40
AVwcgkidkufWRAb5v6_Y,Rt 114,Danvers,US,42.5520956,-70.95789297,,8.99,8.99,,Thin Crust Margarita Pizza,Grassfields Bar & Grill,1923,25,40
AVwcgkVj_7pvs4fzv2EZ,18607 Bothell Way N E,Bothell,US,47.762601,-122.208193,,11,11,"olive oil, roasted wild mushrooms, goat cheese fried shallots",Mushroom Hunter Pizza,Tavern On The Square,98011,0,30
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,18.99,18.99,"Fresh Tomato, Fresh Mozzarella and Basil",Caprese Pizza,Euro Pizzeria,10601,,
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,11.5,11.5,,Pizza,Euro Pizzeria,10601,,
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,14.99,14.99,Fresh Garlic and Basil Sprinkled with Parmigiana and Reggiano,Pizza Marinara,Euro Pizzeria,10601,,
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,18.99,18.99,"Spinach, Eggplant, Sliced Tomato and Mushrooms",Pizza Primavera,Euro Pizzeria,10601,,
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,5.49,5.49,"Eggplant Parmigiana, Chicken Parmigiana, and Pepperoni Rolls",Pizza Rolls,Euro Pizzeria,10601,,
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,2.5,2.5,,Pizza Toppings,Euro Pizzeria,10601,,
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,18.99,18.99,"Eggplant, Ricotta Cheese, Tomato Sauce, Mozzarella and Romano Cheese",Sorrentino Pizza,Euro Pizzeria,10601,,
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,3.5,3.5,"Grilled Chicken, Goat Cheese, Gorgonzola, Broccoli Rabe",Specialty Pizza Toppings,Euro Pizzeria,10601,,
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,17.99,17.99,"Freshly Sauteed Spinach, Mozzarella and Garlic",Spinach Pizza,Euro Pizzeria,10601,,
AVwcgmsOByjofQCxfBBy,120 E Post Rd,White Plains,US,41.02836,-73.76654,,18.99,18.99,"Ricotta, Mozzarella and Garlic",White Pizza,Euro Pizzeria,10601,,
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Littleton,US,39.53555771,-105.0149,,23.5,17.5,,Meat Lover Pizza,Abo's Pizza,80129,,
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Littleton,US,39.53555771,-105.0149,,16,10.75,,New York Style Pizza,Abo's Pizza,80129,,
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Littleton,US,39.53555771,-105.0149,,,,Made to order,Pizza By The Slice,Abo's Pizza,80129,,
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Littleton,US,39.53555771,-105.0149,,2.75,2.75,Made to order,Pizza By The Slice,Abo's Pizza,80129,,
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Littleton,US,39.53555771,-105.0149,,,,Max 3 toppings per slice,Pizza Slice,Abo's Pizza,80129,,
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Littleton,US,39.53555771,-105.0149,,23.5,17.5,,Supreme Combo Pizza,Abo's Pizza,80129,,
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Littleton,US,39.53555771,-105.0149,,23.5,17.5,,Veggie Combo Pizza,Abo's Pizza,80129,,
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Littleton,US,39.53555771,-105.0149,,23.5,17.5,,Veggie Supreme Pizza,Abo's Pizza,80129,,
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,17.99,7.99,"Sausage, pepperoni, capicola and hot pizza sauce, hot peppers and onions",Blast Furnace Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,17.99,7.99,Grilled chicken breast smothered in fire sauce with tomatoes and blue cheese crumbles and pizza cheese,Buffalo Chicken Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,17.99,7.99,,Dark Hollow Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,17.99,7.99,"Thinly sliced grilled ribeye, onions, mushrooms, red peppers and banana peppers",Jones Street Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,17.99,7.99,"White pizza with chicken, spinach, garlic, fresh mushrooms, tomatoes and pizza cheese",Ohio River Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,17.99,7.99,"Sauerkraut, smashed potatoes, onions, mozzarella and cheddar cheese on a garlic butter sauce pizza",Pierogi Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,17.99,7.99,,Piranha Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,4.95,4.95,,Plain or Pepperoni Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,,,,Plain or Pepperoni Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,17.99,7.99,"Thinly sliced corned beef, sauerkraut and russian dressing, topped with pizza cheese and finished with swiss cheese",Reuben Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,10,10,,River Town Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,19.99,9.99,"A garlic white pizza topped with tomatoes, shrimp, scallops, crabmeat and pizza cheeses",Seafood Pizza,Rivertowne North Shore,15212,25,40
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,Pittsburgh,US,40.44582032,-80.01054704,,17.99,7.99,"Pepperoni, salami, cappicola, roasted red peppers, banana peppers and black olives",The Youghigheny Pizza,Rivertowne North Shore,15212,25,40
AVwcgvpxIN2L1WUflvl3,1165 N Stratford Rd,Moses Lake,US,47.14469,-119.27833,,5,5,,To The Price of Any Pizza,Lake Bowl Inc,98837,,
AVwcgvTI_7pvs4fzv4Ds,458 9th Ave,New York,US,40.75452836,-73.995624,,16.95,9.5,,Fresh Mushroom Pizza,Burgers & Cupcakes,10018,25,40
